[LOG] INFO [IExchangeSimulator::setLoggerLogFile] Logger log file set to: RegressionTests/Baseline/ZeroIntelligenceSimulatorSimpleSantaFeModelLargeTime.baseline.txt
[LOG] INFO Lobster messages:
    time,    type,     oid,     qty,      px,     dir
 9380000,       1, 9280000,       1, 9400000,       1, 9270000,       2, 9410000,       2, 9260000,       1, 9430000,       1, 9250000,       1, 9440000,       1, 9240000,       2
 9400000,       1, 9280000,       1, 9410000,       2, 9270000,       2, 9430000,       1, 9260000,       1, 9440000,       1, 9250000,       1, 9450000,       2, 9240000,       2
 9400000,       1, 9270000,       2, 9410000,       2, 9260000,       1, 9430000,       1, 9250000,       1, 9440000,       1, 9240000,       2, 9450000,       2, 9230000,       2
 9400000,       1, 9270000,       2, 9410000,       2, 9260000,       1, 9430000,       1, 9250000,       1, 9440000,       1, 9240000,       2, 9450000,       2, 9230000,       2
 9400000,       1, 9270000,       2, 9410000,       2, 9260000,       1, 9430000,       1, 9250000,       1, 9440000,       1, 9240000,       2, 9450000,       2, 9230000,       2
 9400000,       1, 9270000,       2, 9410000,       2, 9260000,       1, 9430000,       1, 9250000,       1, 9440000,       1, 9240000,       2, 9450000,       2, 9230000,       2
 9400000,       1, 9270000,       2, 9410000,       2, 9260000,       1, 9430000,       1, 9250000,       1, 9440000,       1, 9240000,       3, 9450000,       2, 9230000,       2
 9330000,       1, 9270000,       2, 9400000,       1, 9260000,       1, 9410000,       2, 9250000,       1, 9430000,       1, 9240000,       3, 9440000,       1, 9230000,       2
 9330000,       1, 9270000,       2, 9400000,       1, 9260000,       1, 9410000,       2, 9250000,       1, 9430000,       1, 9240000,       3, 9440000,       1, 9230000,       2
 9330000,       1, 9270000,       2, 9400000,       1, 9260000,       1, 9410000,       2, 9250000,       1, 9430000,       1, 9240000,       3, 9440000,       1, 9230000,       2
 9400000,       1, 9270000,       2, 9410000,       2, 9260000,       1, 9430000,       1, 9250000,       1, 9440000,       1, 9240000,       3, 9450000,       2, 9230000,       2
 9400000,       1, 9270000,       2, 9410000,       2, 9260000,       1, 9430000,       1, 9250000,       1, 9440000,       1, 9240000,       3, 9450000,       2, 9230000,       2
 9400000,       1, 9270000,       2, 9410000,       2, 9260000,       1, 9430000,       1, 9250000,       1, 9440000,       1, 9240000,       3, 9450000,       2, 9230000,       2
 9400000,       1, 9270000,       2, 9410000,       2, 9260000,       1, 9430000,       1, 9250000,       1, 9440000,       1, 9240000,       3, 9450000,       2, 9230000,       2
 9400000,       1, 9270000,       2, 9410000,       2, 9260000,       1, 9430000,       1, 9250000,       1, 9440000,       1, 9240000,       3, 9450000,       2, 9230000,       2
 9400000,       1, 9270000,       2, 9410000,       2, 9250000,       1, 9430000,       1, 9240000,       3, 9440000,       1, 9230000,       2, 9450000,       2, 9220000,       3
 9400000,       1, 9300000,       1, 9410000,       2, 9270000,       2, 9430000,       1, 9250000,       1, 9440000,       1, 9240000,       3, 9450000,       2, 9230000,       2
 9400000,       1, 9360000,       1, 9410000,       2, 9300000,       1, 9430000,       1, 9270000,       2, 9440000,       1, 9250000,       1, 9450000,       2, 9240000,       3
 9400000,       1, 9370000,       1, 9410000,       2, 9360000,       1, 9430000,       1, 9300000,       1, 9440000,       1, 9270000,       2, 9450000,       2, 9250000,       1
 9400000,       1, 9360000,       1, 9410000,       2, 9300000,       1, 9430000,       1, 9270000,       2, 9440000,       1, 9250000,       1, 9450000,       2, 9240000,       3
 9400000,       1, 9360000,       1, 9410000,       2, 9300000,       1, 9430000,       1, 9270000,       2, 9440000,       1, 9250000,       1, 9450000,       2, 9240000,       3
 9400000,       1, 9360000,       1, 9410000,       2, 9300000,       1, 9430000,       1, 9270000,       2, 9440000,       1, 9250000,       1, 9450000,       2, 9240000,       3
 9400000,       1, 9360000,       1, 9410000,       2, 9300000,       1, 9430000,       1, 9270000,       2, 9440000,       1, 9250000,       1, 9450000,       3, 9240000,       3
 9400000,       2, 9360000,       1, 9410000,       2, 9300000,       1, 9430000,       1, 9270000,       2, 9440000,       1, 9250000,       1, 9450000,       3, 9240000,       3
 9400000,       2, 9300000,       1, 9410000,       2, 9270000,       2, 9430000,       1, 9250000,       1, 9440000,       1, 9240000,       3, 9450000,       3, 9230000,       2
 9400000,       2, 9270000,       2, 9410000,       2, 9250000,       1, 9430000,       1, 9240000,       3, 9440000,       1, 9230000,       2, 9450000,       3, 9220000,       3
 9400000,       2, 9270000,       2, 9410000,       2, 9250000,       2, 9430000,       1, 9240000,       3, 9440000,       1, 9230000,       2, 9450000,       3, 9220000,       3
 9400000,       2, 9310000,       1, 9410000,       2, 9270000,       2, 9430000,       1, 9250000,       2, 9440000,       1, 9240000,       3, 9450000,       3, 9230000,       2
 9400000,       2, 9310000,       1, 9410000,       2, 9270000,       2, 9430000,       1, 9260000,       1, 9440000,       1, 9250000,       2, 9450000,       3, 9240000,       3
 9400000,       2, 9270000,       2, 9410000,       2, 9260000,       1, 9430000,       1, 9250000,       2, 9440000,       1, 9240000,       3, 9450000,       3, 9230000,       2
 9400000,       2, 9270000,       1, 9410000,       2, 9260000,       1, 9430000,       1, 9250000,       2, 9440000,       1, 9240000,       3, 9450000,       3, 9230000,       2
 9300000,       1, 9270000,       1, 9400000,       2, 9260000,       1, 9410000,       2, 9250000,       2, 9430000,       1, 9240000,       3, 9440000,       1, 9230000,       2
 9300000,       1, 9270000,       1, 9400000,       2, 9260000,       1, 9410000,       2, 9250000,       2, 9430000,       1, 9240000,       3, 9440000,       1, 9230000,       2
 9300000,       1, 9270000,       1, 9400000,       2, 9260000,       1, 9410000,       2, 9250000,       2, 9430000,       1, 9240000,       3, 9440000,       1, 9230000,       2
 9300000,       1, 9270000,       1, 9400000,       2, 9260000,       1, 9410000,       2, 9250000,       2, 9430000,       1, 9240000,       3, 9440000,       1, 9230000,       2
 9300000,       1, 9270000,       1, 9400000,       2, 9260000,       1, 9410000,       2, 9250000,       2, 9430000,       1, 9240000,       3, 9440000,       1, 9230000,       2
 9400000,       2, 9270000,       1, 9410000,       2, 9260000,       1, 9430000,       1, 9250000,       2, 9440000,       1, 9240000,       3, 9450000,       3, 9230000,       2
 9400000,       1, 9270000,       1, 9410000,       2, 9260000,       1, 9430000,       1, 9250000,       2, 9440000,       1, 9240000,       3, 9450000,       3, 9230000,       2
 9400000,       1, 9270000,       1, 9410000,       2, 9260000,       1, 9430000,       1, 9250000,       2, 9440000,       1, 9240000,       3, 9450000,       3, 9230000,       2
 9400000,       1, 9260000,       1, 9410000,       2, 9250000,       2, 9430000,       1, 9240000,       3, 9440000,       1, 9230000,       2, 9450000,       3, 9220000,       3
 9400000,       1, 9260000,       1, 9410000,       2, 9250000,       2, 9430000,       1, 9240000,       3, 9440000,       1, 9230000,       2, 9450000,       3, 9220000,       3
 9400000,       1, 9260000,       1, 9410000,       2, 9250000,       2, 9440000,       1, 9240000,       3, 9450000,       3, 9230000,       2, 9460000,       1, 9220000,       3
 9400000,       1, 9370000,       1, 9410000,       2, 9260000,       1, 9440000,       1, 9250000,       2, 9450000,       3, 9240000,       3, 9460000,       1, 9230000,       2
 9400000,       1, 9260000,       1, 9410000,       2, 9250000,       2, 9440000,       1, 9240000,       3, 9450000,       3, 9230000,       2, 9460000,       1, 9220000,       3
 9400000,       1, 9260000,       1, 9410000,       2, 9250000,       2, 9440000,       1, 9240000,       3, 9450000,       3, 9230000,       2, 9460000,       1, 9220000,       3
 9400000,       1, 9250000,       2, 9410000,       2, 9240000,       3, 9440000,       1, 9230000,       2, 9450000,       3, 9220000,       3, 9460000,       1, 9210000,       1
 9400000,       1, 9250000,       2, 9410000,       2, 9240000,       3, 9440000,       1, 9230000,       2, 9450000,       3, 9220000,       3, 9460000,       1, 9210000,       1
 9400000,       1, 9250000,       2, 9410000,       2, 9240000,       3, 9440000,       1, 9230000,       2, 9450000,       3, 9220000,       3, 9460000,       1, 9210000,       1
 9410000,       2, 9250000,       2, 9440000,       1, 9240000,       3, 9450000,       3, 9230000,       2, 9460000,       1, 9220000,       3, 9470000,       1, 9210000,       1
 9410000,       2, 9250000,       1, 9440000,       1, 9240000,       3, 9450000,       3, 9230000,       2, 9460000,       1, 9220000,       3, 9470000,       1, 9210000,       1
 9410000,       2, 9250000,       1, 9440000,       1, 9240000,       3, 9450000,       3, 9230000,       2, 9460000,       1, 9220000,       3, 9470000,       1, 9210000,       1
 9410000,       2, 9250000,       1, 9440000,       1, 9240000,       3, 9450000,       3, 9230000,       2, 9460000,       1, 9220000,       3, 9470000,       1, 9210000,       1
 9410000,       2, 9250000,       2, 9440000,       1, 9240000,       3, 9450000,       3, 9230000,       2, 9460000,       1, 9220000,       3, 9470000,       1, 9210000,       1
 9410000,       2, 9250000,       2, 9440000,       1, 9240000,       3, 9450000,       3, 9230000,       2, 9460000,       1, 9220000,       3, 9470000,       1, 9210000,       1
 9410000,       2, 9250000,       2, 9440000,       1, 9240000,       2, 9450000,       3, 9230000,       2, 9460000,       1, 9220000,       3, 9470000,       1, 9210000,       1
 9410000,       2, 9250000,       2, 9440000,       1, 9240000,       2, 9450000,       3, 9230000,       2, 9460000,       1, 9220000,       3, 9470000,       1, 9210000,       2
 9410000,       2, 9250000,       2, 9440000,       1, 9240000,       2, 9450000,       3, 9230000,       2, 9460000,       1, 9220000,       3, 9470000,       1, 9210000,       2
 9410000,       1, 9250000,       2, 9440000,       1, 9240000,       2, 9450000,       3, 9230000,       2, 9460000,       1, 9220000,       3, 9470000,       1, 9210000,       2
 9440000,       1, 9250000,       2, 9450000,       3, 9240000,       2, 9460000,       1, 9230000,       2, 9470000,       1, 9220000,       3, 9480000,       3, 9210000,       2
 9440000,       1, 9250000,       2, 9450000,       3, 9240000,       2, 9460000,       1, 9230000,       2, 9470000,       1, 9220000,       3, 9480000,       3, 9210000,       2
 9440000,       1, 9250000,       1, 9450000,       3, 9240000,       2, 9460000,       1, 9230000,       2, 9470000,       1, 9220000,       3, 9480000,       3, 9210000,       2
 9440000,       1, 9240000,       2, 9450000,       3, 9230000,       2, 9460000,       1, 9220000,       3, 9470000,       1, 9210000,       2, 9480000,       3, 9200000,       1
 9440000,       1, 9410000,       1, 9450000,       3, 9240000,       2, 9460000,       1, 9230000,       2, 9470000,       1, 9220000,       3, 9480000,       3, 9210000,       2
 9440000,       1, 9240000,       2, 9450000,       3, 9230000,       2, 9460000,       1, 9220000,       3, 9470000,       1, 9210000,       2, 9480000,       3, 9200000,       1
 9440000,       2, 9240000,       2, 9450000,       3, 9230000,       2, 9460000,       1, 9220000,       3, 9470000,       1, 9210000,       2, 9480000,       3, 9200000,       1
 9440000,       1, 9240000,       2, 9450000,       3, 9230000,       2, 9460000,       1, 9220000,       3, 9470000,       1, 9210000,       2, 9480000,       3, 9200000,       1
 9440000,       1, 9240000,       2, 9450000,       3, 9230000,       2, 9460000,       1, 9220000,       3, 9470000,       1, 9210000,       2, 9480000,       3, 9200000,       1
 9450000,       3, 9240000,       2, 9460000,       1, 9230000,       2, 9470000,       1, 9220000,       3, 9480000,       3, 9210000,       2, 9510000,       1, 9200000,       1
 9450000,       3, 9240000,       2, 9460000,       1, 9230000,       2, 9470000,       1, 9220000,       3, 9480000,       3, 9210000,       2, 9510000,       1, 9200000,       1
 9450000,       2, 9240000,       2, 9460000,       1, 9230000,       2, 9470000,       1, 9220000,       3, 9480000,       3, 9210000,       2, 9510000,       1, 9200000,       1
 9450000,       2, 9360000,       1, 9460000,       1, 9240000,       2, 9470000,       1, 9230000,       2, 9480000,       3, 9220000,       3, 9510000,       1, 9210000,       2
 9450000,       1, 9360000,       1, 9460000,       1, 9240000,       2, 9470000,       1, 9230000,       2, 9480000,       3, 9220000,       3, 9510000,       1, 9210000,       2
 9450000,       1, 9360000,       1, 9460000,       1, 9240000,       2, 9470000,       1, 9230000,       2, 9480000,       3, 9220000,       3, 9510000,       1, 9210000,       2
 9450000,       1, 9360000,       1, 9460000,       1, 9240000,       2, 9470000,       1, 9230000,       2, 9480000,       3, 9220000,       3, 9510000,       1, 9210000,       2
 9450000,       1, 9360000,       1, 9460000,       1, 9240000,       1, 9470000,       1, 9230000,       2, 9480000,       3, 9220000,       3, 9510000,       1, 9210000,       2
 9450000,       1, 9240000,       1, 9460000,       1, 9230000,       2, 9470000,       1, 9220000,       3, 9480000,       3, 9210000,       2, 9510000,       1, 9200000,       1
 9450000,       1, 9240000,       1, 9460000,       1, 9230000,       2, 9470000,       1, 9220000,       3, 9480000,       3, 9210000,       2, 9510000,       1, 9200000,       1
